LOCATION,SUBJECT,TIME,Consumption kg_cap,Consumption THND_TONNE,Country,Latitude (average),Longitude (average),region,sub-region,Population
JPN,SHEEP,2001,0.31099677173831103,44.52,Japan,36.0,138.0,Asia,Eastern Asia,127149000.0
JPN,SHEEP,2002,0.297423730970708,42.67,Japan,36.0,138.0,Asia,Eastern Asia,127445000.0
JPN,SHEEP,2003,0.255047497593419,36.67,Japan,36.0,138.0,Asia,Eastern Asia,127718000.0
JPN,SHEEP,2004,0.32250379715864097,46.46,Japan,36.0,138.0,Asia,Eastern Asia,127761000.0
JPN,SHEEP,2005,0.367721359118077,53.06,Japan,36.0,138.0,Asia,Eastern Asia,127773000.0
JPN,SHEEP,2006,0.370241212096195,53.49,Japan,36.0,138.0,Asia,Eastern Asia,127854000.0
JPN,SHEEP,2007,0.266869909602761,38.59,Japan,36.0,138.0,Asia,Eastern Asia,128001000.0
JPN,SHEEP,2008,0.26990705941584,39.05,Japan,36.0,138.0,Asia,Eastern Asia,128063000.0
JPN,SHEEP,2009,0.272553471515087,39.44,Japan,36.0,138.0,Asia,Eastern Asia,128047000.0
JPN,SHEEP,2010,0.218548878987418,31.62,Japan,36.0,138.0,Asia,Eastern Asia,128070000.0
JPN,SHEEP,2011,0.220323466105684,31.86,Japan,36.0,138.0,Asia,Eastern Asia,127833000.0
JPN,SHEEP,2012,0.19003466176029896,27.455651,Japan,36.0,138.0,Asia,Eastern Asia,127629000.0
JPN,SHEEP,2013,0.125903410107672,18.168,Japan,36.0,138.0,Asia,Eastern Asia,127445000.0
JPN,SHEEP,2014,0.141513953232254,20.39,Japan,36.0,138.0,Asia,Eastern Asia,127276000.0
JPN,SHEEP,2015,0.132097180767273,19.0,Japan,36.0,138.0,Asia,Eastern Asia,127141000.0
JPN,SHEEP,2016,0.14629082116529002,21.0,Japan,36.0,138.0,Asia,Eastern Asia,126994511.0
JPN,SHEEP,2017,0.147081018341722,21.066884080656,Japan,36.0,138.0,Asia,Eastern Asia,126785797.0
JPN,SHEEP,2018,0.146439871437671,20.923987311209,Japan,36.0,138.0,Asia,Eastern Asia,126529100.0
KOR,BEEF,1991,5.08548124441692,314.99991,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,43295704.0
KOR,BEEF,1991,5.08548124441692,314.99991,South Korea,37.0,127.5,Asia,Eastern Asia,43295704.0
KOR,BEEF,1992,5.685434485131731,354.99991,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,43747962.0
KOR,BEEF,1992,5.685434485131731,354.99991,South Korea,37.0,127.5,Asia,Eastern Asia,43747962.0
KOR,BEEF,1993,5.32576490836434,334.99991,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,44194628.0
KOR,BEEF,1993,5.32576490836434,334.99991,South Korea,37.0,127.5,Asia,Eastern Asia,44194628.0
KOR,BEEF,1994,5.6988192374228515,361.00009,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,44641540.0
KOR,BEEF,1994,5.6988192374228515,361.00009,South Korea,37.0,127.5,Asia,Eastern Asia,44641540.0
KOR,BEEF,1995,6.56842853583345,419.0,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,45092991.0
KOR,BEEF,1995,6.56842853583345,419.0,South Korea,37.0,127.5,Asia,Eastern Asia,45092991.0
KOR,BEEF,1996,6.8293059965343605,438.708236694336,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,45524681.0
KOR,BEEF,1996,6.8293059965343605,438.708236694336,South Korea,37.0,127.5,Asia,Eastern Asia,45524681.0
KOR,BEEF,1997,7.72900961641168,500.0,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,45953580.0
KOR,BEEF,1997,7.72900961641168,500.0,South Korea,37.0,127.5,Asia,Eastern Asia,45953580.0
KOR,BEEF,1998,6.96936411833191,454.0,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,46286503.0
KOR,BEEF,1998,6.96936411833191,454.0,South Korea,37.0,127.5,Asia,Eastern Asia,46286503.0
KOR,BEEF,1999,8.27954731591387,543.0,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,46616677.0
KOR,BEEF,1999,8.27954731591387,543.0,South Korea,37.0,127.5,Asia,Eastern Asia,46616677.0
KOR,BEEF,2000,8.620042071778517,569.0,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,47008111.0
KOR,BEEF,2000,8.620042071778517,569.0,South Korea,37.0,127.5,Asia,Eastern Asia,47008111.0
KOR,BEEF,2001,7.45828825402875,495.36164855957,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,47370164.0
KOR,BEEF,2001,7.45828825402875,495.36164855957,South Korea,37.0,127.5,Asia,Eastern Asia,47370164.0
KOR,BEEF,2002,8.466337492606339,565.667200287306,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,47644736.0
KOR,BEEF,2002,8.466337492606339,565.667200287306,South Korea,37.0,127.5,Asia,Eastern Asia,47644736.0
KOR,BEEF,2003,8.15470785609309,548.034240722656,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,47892330.0
KOR,BEEF,2003,8.15470785609309,548.034240722656,South Korea,37.0,127.5,Asia,Eastern Asia,47892330.0
KOR,BEEF,2004,6.632394529161768,448.35417175293,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,48082519.0
KOR,BEEF,2004,6.632394529161768,448.35417175293,South Korea,37.0,127.5,Asia,Eastern Asia,48082519.0
KOR,BEEF,2005,6.1122084096397495,415.68136596679705,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,48184561.0
KOR,BEEF,2005,6.1122084096397495,415.68136596679705,South Korea,37.0,127.5,Asia,Eastern Asia,48184561.0
KOR,BEEF,2006,6.7805607419352985,464.0,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,48438292.0
KOR,BEEF,2006,6.7805607419352985,464.0,South Korea,37.0,127.5,Asia,Eastern Asia,48438292.0
KOR,BEEF,2007,7.56559549700403,521.0,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,48683638.0
KOR,BEEF,2007,7.56559549700403,521.0,South Korea,37.0,127.5,Asia,Eastern Asia,48683638.0
KOR,BEEF,2008,7.79223317198188,540.0,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,49054708.0
KOR,BEEF,2008,7.79223317198188,540.0,South Korea,37.0,127.5,Asia,Eastern Asia,49054708.0
KOR,BEEF,2009,7.2714925774226495,507.0,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,49307835.0
KOR,BEEF,2009,7.2714925774226495,507.0,South Korea,37.0,127.5,Asia,Eastern Asia,49307835.0
KOR,BEEF,2010,8.39885222340719,589.0,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,49554112.0
KOR,BEEF,2010,8.39885222340719,589.0,South Korea,37.0,127.5,Asia,Eastern Asia,49554112.0
KOR,BEEF,2011,8.77895139325788,619.0,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,49936638.0
KOR,BEEF,2011,8.77895139325788,619.0,South Korea,37.0,127.5,Asia,Eastern Asia,49936638.0
KOR,BEEF,2012,8.90372489155124,631.0,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,50199853.0
KOR,BEEF,2012,8.90372489155124,631.0,South Korea,37.0,127.5,Asia,Eastern Asia,50199853.0
KOR,BEEF,2013,9.3105356745783,663.0,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,50428893.0
KOR,BEEF,2013,9.3105356745783,663.0,South Korea,37.0,127.5,Asia,Eastern Asia,50428893.0
KOR,BEEF,2014,9.74350147493527,697.0,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,50746659.0
KOR,BEEF,2014,9.74350147493527,697.0,South Korea,37.0,127.5,Asia,Eastern Asia,50746659.0
KOR,BEEF,2015,10.007269536688499,719.0,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,51014947.0
KOR,BEEF,2015,10.007269536688499,719.0,South Korea,37.0,127.5,Asia,Eastern Asia,51014947.0
KOR,BEEF,2016,10.256626944281699,740.0,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,51217803.0
KOR,BEEF,2016,10.256626944281699,740.0,South Korea,37.0,127.5,Asia,Eastern Asia,51217803.0
KOR,BEEF,2017,10.3247290881858,747.878698570453,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,51361911.0
KOR,BEEF,2017,10.3247290881858,747.878698570453,South Korea,37.0,127.5,Asia,Eastern Asia,51361911.0
KOR,BEEF,2018,10.3563577729553,753.0047669840718,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,51606633.0
KOR,BEEF,2018,10.3563577729553,753.0047669840718,South Korea,37.0,127.5,Asia,Eastern Asia,51606633.0
KOR,PIG,1991,9.930181903009359,551.99991918067,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,43295704.0
KOR,PIG,1991,9.930181903009359,551.99991918067,South Korea,37.0,127.5,Asia,Eastern Asia,43295704.0
KOR,PIG,1992,13.366378500085402,748.999927905228,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,43747962.0
KOR,PIG,1992,13.366378500085402,748.999927905228,South Korea,37.0,127.5,Asia,Eastern Asia,43747962.0
KOR,PIG,1993,13.498602186006696,761.999935309929,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,44194628.0
KOR,PIG,1993,13.498602186006696,761.999935309929,South Korea,37.0,127.5,Asia,Eastern Asia,44194628.0
KOR,PIG,1994,13.9843152069659,794.999893069671,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,44641540.0
KOR,PIG,1994,13.9843152069659,794.999893069671,South Korea,37.0,127.5,Asia,Eastern Asia,44641540.0
KOR,PIG,1995,14.585806241872199,834.999895645488,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,45092991.0
KOR,PIG,1995,14.585806241872199,834.999895645488,South Korea,37.0,127.5,Asia,Eastern Asia,45092991.0
KOR,PIG,1996,15.6286731558057,900.999940151318,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,45524681.0
KOR,PIG,1996,15.6286731558057,900.999940151318,South Korea,37.0,127.5,Asia,Eastern Asia,45524681.0
KOR,PIG,1997,15.4332851835061,895.9999292557629,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,45953580.0
KOR,PIG,1997,15.4332851835061,895.9999292557629,South Korea,37.0,127.5,Asia,Eastern Asia,45953580.0
KOR,PIG,1998,15.223829640369198,890.0000899105928,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,46286503.0
KOR,PIG,1998,15.223829640369198,890.0000899105928,South Korea,37.0,127.5,Asia,Eastern Asia,46286503.0
KOR,PIG,1999,17.5000997841302,1029.99994028267,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,46616677.0
KOR,PIG,1999,17.5000997841302,1029.99994028267,South Korea,37.0,127.5,Asia,Eastern Asia,46616677.0
KOR,PIG,2000,16.3575199565444,969.0,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,47008111.0
KOR,PIG,2000,16.3575199565444,969.0,South Korea,37.0,127.5,Asia,Eastern Asia,47008111.0
KOR,PIG,2001,16.995061815944098,1012.99989788064,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,47370164.0
KOR,PIG,2001,16.995061815944098,1012.99989788064,South Korea,37.0,127.5,Asia,Eastern Asia,47370164.0
KOR,PIG,2002,17.4446708171542,1045.99988450242,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,47644736.0
KOR,PIG,2002,17.4446708171542,1045.99988450242,South Korea,37.0,127.5,Asia,Eastern Asia,47644736.0
KOR,PIG,2003,21.421986902297398,1291.99988046601,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,47892330.0
KOR,PIG,2003,21.421986902297398,1291.99988046601,South Korea,37.0,127.5,Asia,Eastern Asia,47892330.0
KOR,PIG,2004,19.7800284010643,1199.99990265546,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,48082519.0
KOR,PIG,2004,19.7800284010643,1199.99990265546,South Korea,37.0,127.5,Asia,Eastern Asia,48082519.0
KOR,PIG,2005,19.2845993527632,1176.99999333017,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,48184561.0
KOR,PIG,2005,19.2845993527632,1176.99999333017,South Korea,37.0,127.5,Asia,Eastern Asia,48184561.0
KOR,PIG,2006,23.1712288327059,1422.99991207126,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,48438292.0
KOR,PIG,2006,23.1712288327059,1422.99991207126,South Korea,37.0,127.5,Asia,Eastern Asia,48438292.0
KOR,PIG,2007,24.3683945622406,1505.9999624529098,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,48683638.0
KOR,PIG,2007,24.3683945622406,1505.9999624529098,South Korea,37.0,127.5,Asia,Eastern Asia,48683638.0
KOR,PIG,2008,24.5207961675077,1524.99993307693,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,49054708.0
KOR,PIG,2008,24.5207961675077,1524.99993307693,South Korea,37.0,127.5,Asia,Eastern Asia,49054708.0
KOR,PIG,2009,23.7322326522867,1484.99991464171,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,49307835.0
KOR,PIG,2009,23.7322326522867,1484.99991464171,South Korea,37.0,127.5,Asia,Eastern Asia,49307835.0
KOR,PIG,2010,24.5328757247257,1543.99983996755,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,49554112.0
KOR,PIG,2010,24.5328757247257,1543.99983996755,South Korea,37.0,127.5,Asia,Eastern Asia,49554112.0
KOR,PIG,2011,23.578564518119396,1491.99993169609,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,49936638.0
KOR,PIG,2011,23.578564518119396,1491.99993169609,South Korea,37.0,127.5,Asia,Eastern Asia,49936638.0
KOR,PIG,2012,22.7670875947993,1447.99993507604,"Korea, Republic of",37.0,127.5,Asia,Eastern Asia,50199853.0
